Pair,Address0,Address1,Reserves0,Reserves1
0x200a8431906751bf1E8a42bbb60c35Bc6ba9aB89,0x16dbD24713C1E6209142BCFEED8C170D83f84924,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,88610329571764833274127,1419038934363043289735
0xa42DE2C3847b96894D44E8A8258A838FAaD9dD5f,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xAC1F25AEE575D35C668B0a4D336f20E3e92adCd2,4104022275126571143,10542663655708500727
0x15587893872e3Dc5A73DBbf72A9Dd7289dCCB7ce,0x5Cc61A78F164885776AA610fb0FE1257df78E59B,0x6B77d8B9be440FcbfE72CB4104d98bBd7cF91B14,1030172188408505382,4383594345203135704
0x09b699903D34501FB75DB6007Cb20B29E769EA3e,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xc0a77f58497d73B28D0Dc1dC674B75E5D18d41e6,31408614267169029,1859008748112157399430
0x2221B4ED9d5f2A706F6BF4FCd40ee36dA88d2476,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xf43Cc235E686d7BC513F53Fbffb61F760c3a1882,926138,933203986315127
0x0ed07195273cCebf2edbeD4511a4C06A50D82a33,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x79AcF45110afA32b25867f8C92AdEd2faED3b806,0,0
0x3547E5707442106c71Df92b2dCB803cbb5CfaF51,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x8f272206FeF62B84173Fc6461b11C84a348150B4,95469765368638,4358884163027265741
0x0E9c828b095824d484f4928C48C8BAC58eE966Fd,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xDc4A9dD2dE2aE97095a0B7621215EF952543472F,5891,170
0x9335dDbE1b59f5401232220001Ea5B6BA5a0838A,0x5Cc61A78F164885776AA610fb0FE1257df78E59B,0xFbfAE0DD49882e503982f8eb4b8B1e464ecA0b91,23924832268639199,5412504437163059
0x75Be53b44603dAE78a7069968e818cfb49e40D02,0xC5e7A99A20941cBF56E0D4De608332cDB792e23e,0xEFF11197247Ac09E0239ec9F83F7De13C186caA6,164404522829753558,209578321764416491
0xD525C4F527f216ba80AA4e7169D4A04627C41E71,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x47D4922879fB017C9FF7691250C687b333b00Ef3,438,111469955326077964230657301
0x44F80EBc0De2ff9c5cd96f8BeB152890f25cD6e6,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x8f34039336947522bd02Dd76Ba76711d2E27ab21,363,2757
0x59B6db71B820c1eA53bc9C106CaF4FaD4937a8B8,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xA9E724570932efD5262671651285cb8e2Cf2f430,5402847779860055473,462870191523781617891
0x30549e1139C57f994872679ae5Ac2dF2c1063D0A,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x7C10108d4B7f4bd659ee57A53b30dF928244b354,1704407118517125247283,5548045432529329989430366
0xeD58D2f291512eB773e2174D2A16946dC140C7f4,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x7C10108d4B7f4bd659ee57A53b30dF928244b354,204227779,2742582994140730792062614
0x871DD566AB3De61E5Cc8fb16fEE82595b17e9cc6,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x49894fCC07233957c35462cfC3418Ef0CC26129f,256928899977172042196456,435651599871441656456746
0x0aD2a25A403a1b42D49b9C7632dD9Ab41651bE27,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x22F0c197b72920B423CFA42180D133B046027de5,117571136872168954,58600254435919399228
0xe81b869Ef8542996423CF6eAE86bfFD2D82f863C,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xE55e19Fb4F2D85af758950957714292DAC1e25B2,1358,693871216272109
0xe36c4C6100dF673e51b857BF1Fd973fFDE5F021e,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xFA53D6e5346b83F0713b8b8C88D5FdC23074B7C0,9924169293063395,737115116620
0xa6c16c2f424D4ADAAd6295bD00a070928c2C8535,0x85dec8c4B2680793661bCA91a8F129607571863d,0xFA53D6e5346b83F0713b8b8C88D5FdC23074B7C0,6941242842846332,25783732362
0x3C04a80b9CD4a4eD4da26C00AE35FF8293d84490,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x5F8348A31df0d2aF36142a50ade22ad9c2Fa24dA,131,6453121430465356
0xe21550fAa9d3Abf7938EBF1cF691110858b41C73,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x9ABcE82209302a22e5B4a5E645A9F4F115827E45,519,1036529801062755
0x4650BA1fA434942d8D412E4c1950D0b519C3b8Ff,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x632c8F4c0B804010f83a5cA4f9891c876fA040C1,2662,5294858229117856
0xc223e0355271A87cb0eE3BeDD67c129269b3e69C,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xd071497403748F0afc0e7288860A948803cAFe43,0,0
0xd6F01014fa7a035eB433ACc6158e8A49174b1B13,0x6ECED8E16eDA61E65292f019B165542A5906ecD6,0xC1e9D0d0A5353DEe8b0fb23f1e03b21fc91566EF,348858,3
0xFAF65d292fCc201Aa56e8C082C008d88554C7ed7,0x049d68029688eAbF473097a2fC38ef61633A3C7A,0x7C10108d4B7f4bd659ee57A53b30dF928244b354,25,339748062426934117
0x803a71B7b6bf404C33111356f77E5c8eeFA7fca0,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xDDCf2954093c0548ee346ad80d53F6128c09DBfC,1165532747592662879,13899437368653807164
0x3bfb724b1f88D3Df4267292c8C50d9CA4C1C62a7,0x0789fF5bA37f72ABC4D561D00648acaDC897b32d,0x468003B688943977e6130F4F68F23aad939a1040,71,14250
0xe84286424492FdF01bCb2f576aB1AcC948F7F7da,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x7394eaeE96Cf059C89Eff7f258115CE2caB84744,2925272881840777519,137514549595392051790129186
0x01426fb55132f6Be843F0aF53Cf4f0faf7F14125,0xA9937092c4E2B0277C16802Cc8778D252854688A,0xEFF11197247Ac09E0239ec9F83F7De13C186caA6,15600743525637018944392,4056864036219416908
0xBCD61d876F541F9572972860ea8e447922b47CCB,0x5a2e451Fb1b46FDE7718315661013ae1aE68e28C,0xEFF11197247Ac09E0239ec9F83F7De13C186caA6,433376006365191382510,2311746660903808571
0xbF7FCE7Ac6B4ddf5E2E5c661c8f4cBC2B3182020,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x862C5f4b32c0CD871114C164623f5eeB2222Adf3,2750617,2673392168213009651
0x1ccC07147463D87DE8775895Ab005A5Ab08A470e,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x5a2e451Fb1b46FDE7718315661013ae1aE68e28C,256575486,112085584517908533595844
0xCfF095Ad358e97daA862EE570fA6f153da0553f8,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x5a2e451Fb1b46FDE7718315661013ae1aE68e28C,263788478247907618480,28304676828325059711586
0x9309aa76f94e155F96ccdd9eea6d213e0D590F66,0x468FC9bFB3656da7307aa991d35448D81d2ef61d,0x5Cc61A78F164885776AA610fb0FE1257df78E59B,963118,27778196540729588
0xC9B98e4A4e306DFc24bc5b5F66e271e19Fd74c5A,0x82f0B8B456c1A451378467398982d4834b6829c1,0xDDc0385169797937066bBd8EF409b5B3c0dFEB52,91092660519229476573761,2946851437283871901
0xeaa8c3140C7a307bf2d86b4460A54011E3ec77F8,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xDDc0385169797937066bBd8EF409b5B3c0dFEB52,342291925079272488285,2674923243544011
0x7ed0cdDB9BB6c6dfEa6fB63E117c8305479B8D7D,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xdc301622e621166BD8E82f2cA0A26c13Ad0BE355,2383908840069751932037314,588263708661759782720602
0xfdC0Fb5A75E0Ddc1f81d4359302aE4BC7Bc5Bee5,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xB5082A63B611c48d43956dAf3461E48f7Fb03035,3086533371620994014,175940442899615092884
0x7e1b9ef040B3FfFc2533d64f075E4F19d994F9FD,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xB5082A63B611c48d43956dAf3461E48f7Fb03035,1410463,284525317311609542057
0x25C68D5350fAC0028711fC3a362826950FA91694,0x0789fF5bA37f72ABC4D561D00648acaDC897b32d,0x29b0Da86e484E1C0029B56e817912d778aC0EC69,111274,10
0x73B8B0AA08b82D4028e255Fd22977b446847c504,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xd2f38621c3C65300ECabA7020c05d1350f9C265c,166139545168628296230,1094727319828836342051
0x74Ad9c17b0509Ef3C36dc4f939bA841Ae04d9514,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xb0A0225d2C7F6601241EBF6347a4668D87547D0D,3435482258905520215,58595610820984081601924
0x3a26FDD72D857b98DbA907fe6136676f5eB99a38,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xA9CAd0165C155f3998b0001b3eF30bCa0aa6B591,2990970114395428323424,46709354002227599845189
0x41E685428Be96E3cFd98b7E1571307535e86d3AC,0x049d68029688eAbF473097a2fC38ef61633A3C7A,0xf16e81dce15B08F326220742020379B855B87DF9,1,225138622
0xb910b8623Ed51e02829b0E5D664Fed685E55c78F,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x744893f09C5d198789bF98f414f59030A4FD52F8,60814867064147210407,4502817244343019635600803
0x36d73510C81eA9223d26960197cD49ceC6A410a0,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x744893f09C5d198789bF98f414f59030A4FD52F8,839816,219281381848833331719786
0x8e35EfFD3Bf328E429403f9A0C4682f071deF822,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xDdCa8b8Be2B1e4725627457d972014a176850Bd4,7759,129
0x8D296eE2315510E1377589052C73aB2533020ffb,0x215bF7F4310845039128599D1965b6B18cF48090,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,130,7746
0x97bb7786B673e812e55cC307E41DfD89e4b5D620,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x5a9331272C7981a1d5E0F14E8C3cac20F272a3cD,7746,130
0x10FAFA74CedcbFb57D9A1a480Fc0416603618930,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x85Ad9A53cF5205cb4a821636dF32e7242F6b98ef,63158684926083970,7208596356608979
0x0096Dcc215D3Ba5BBe466CfbD4B16447E917C79B,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x47b297e94378dEAB3eAcE463ca06A10E8471392A,0,0
0x34943bb079584dc61214a8F6A72a20D4DE6e4576,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x876AEBE6f762CC2AF8B9e8FBA6317089C33Ad021,138071114000000000,7248640664079828143
0x9E9ce50e606DA0EEA209dc21cd1cc78Ea44a184E,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x876AEBE6f762CC2AF8B9e8FBA6317089C33Ad021,78474,12751359335920171857
0xf0604F0Cc9A6745f088aE971DC1AA3a7004899ca,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x29C22521b5421Dee5181c9174034B7c96247fd42,7729076485826039,739208953276597
0xc91Ba5c4C3B92705B0a81da4D86A2dB93d254f9c,0x468003B688943977e6130F4F68F23aad939a1040,0xDDc0385169797937066bBd8EF409b5B3c0dFEB52,1268833894553442275,84241215925
0xf56ee9452D3BCE53D541aD1976cBE207AE158904,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xcFE6b33b7153F8C291DF3043C8B79C5141c0940A,135237965458829157,1151062607536365226005703
0x3aA71F133390d838AA674c29764c0421B4723448,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x446D77d991D0a34b3e31B72C2BFBb09B151fC90A,78463,12753267853402022059
0x5126E6E8b0A39A7b021d0e329b9bd90B70BdEbfd,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x446D77d991D0a34b3e31B72C2BFBb09B151fC90A,138107556000000000,7246732146597977941
0x6170bA64DDe53d46Df78B56961276Dd022eFcDa8,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x789DacFB5F6AdF7280EC9FDa5240E12422611F3e,213,4715
0x6b9b2EAD01FC8d531ceDB6a159B3a53D247D2E83,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xf853A0f1Ecdffbb03Bd08d44b7FC1525e6552c83,76265246051740543,7613062738646686
0x1B9639F5Efb328155522a500A8a05608633cFfBe,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xB063862a72d234730654c0577C188452424CF53c,34983,29
0x8bae85072Aa1AD0483A58fF0f64b8B077dc9D858,0x468003B688943977e6130F4F68F23aad939a1040,0x82f0B8B456c1A451378467398982d4834b6829c1,569615010622284420402,496538350520922625
0xea20fc087325e955228a90582c992D156B065b31,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x598d0b5582FDb827D74958bE5b33E45d025Bf303,1788594597001036,1190506347493429056
0x9f79E56951E3EE91188E9f25F0654ba05214a578,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x8A45a13b4344dE6759Ef0EaC881eFC9A8377a01A,1270054910102008884,110146382092603773
0xaee397805067086e4a13a024c6eD047D52F5D059,0x19B1e9e4A3EDd56Dc4767C914358142CB2f09CD4,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,907850901680922,4541728098764
0x386Bf446909fba23B8035CceA27CAdF7c5834e48,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x468FC9bFB3656da7307aa991d35448D81d2ef61d,7282031704487417,16628342
0x175E17cFfB6ff72e801A6f7a21FC5fB3282B9d36,0x321162Cd933E2Be498Cd2267a90534A804051b11,0x468FC9bFB3656da7307aa991d35448D81d2ef61d,3,1464853
0x5DF1CB01FDbffd98844618a4C285A6E3bACC9aa2,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xE55e19Fb4F2D85af758950957714292DAC1e25B2,27212925542062401161,8931195009040984090
0xe24B58e2373B4255cfc0Eb950aD1227832FFCaCD,0x468003B688943977e6130F4F68F23aad939a1040,0x468FC9bFB3656da7307aa991d35448D81d2ef61d,1697614112093389595,5744778
0x96a05951c1a2235f534fe929e6E95AFd7423eA94,0x049d68029688eAbF473097a2fC38ef61633A3C7A,0x117dB78176C8eDe4F12fCd29d85Cd96b91A4cbBb,1,3174352011
0xE075A547d9eb0afc9a6722298990c7C33d345649,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x2787BEa3366335068bF8B4a253044d09eA4E1C96,1,1594719295
0x147e0Cb54a6Ccdc578c849228Aaf669F3B87A01D,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xE664fF1154fAC7f00A9f5D243c19F0F7bd831ea7,250001856463216,245083111931680660282
0x1A57b39f51b636C1AE605d80cD7Ab387b50914e0,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xbB77ccb5b478e3E6c811cECdc7a303538cd2Bd38,1356097501135568811353,5480602803259403976111460004
0xf76F9bBBF04738e6F47613033C2779a11f1C4ad7,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xC9D32C30DC1086F7035E951534Ce1FE6e1a74097,0,0
0x2f2B1D269Ac6f2F59B2ABAA34c8458d1b98dD151,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x912C0E3c8dF5858320Ba9182a9cEFBa7a921e6b5,50000000000000000,4999999999999999992928932
0x11CA7a451542291c2fF0ee314324E44Fd00a031E,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x65E7Cccd32781114E31Ea848DF03E2EA83b9c2c1,2153068741549445,801564350860364269149445
0xB5286C34269AcaE914b467A93a9a34aFfc859f8B,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xa04D8CEb430837932a7c5fc4Cac0606a989e4Ef0,1,620073559
0x2da1bDb6C84b6E9B4c76c1b4aB93C71cb4D8822f,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x5025468e9372F4E4D9E0982914253Dd591FB12C8,7192329848491365,1895261800877777690830338
0x43831c53F60C01b49254adE8cCe59ba0539bF4be,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x627bAA2891C71059D6cFc5B58a4803A2886F153a,149800908484378,49800723257070040731683
0x38C3f13E4586E8918983aDbad5a02992Ee5EaBaf,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x2ee57ac0F28cF5F60115d6B8D8130C75D47BfcAb,2692066925696592,1237862384623155976011818
0xfBEF865E5652F1E8da77c38E92C847C8bC83d624,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x309E6b31a9dF3aAB5D553A932271213aDF39a74A,25000012491685,832225411523288778732567
0x017a1ca749EfC515Efa82bCB385250c4e7CCF3ec,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x598b56623517EAf23361F2A9adbE848F5fCDb18F,498784084841036,1199
0x20E2Ef62CA9308Cda86f8Bb2a17055BE7a884f64,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x32c9C079C0c52588635a64EC6DeB023aC8155C14,1776264677677419,89040544355600794162931125
0xE245CDe2C8F83F977082cf3935721035bE0058a3,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x53D831e1db0947c74e8a52618f662209ec5dE0cE,1,757898074
0x6aFDf7bdFd175192ef53052Cf320B278e071F6Bc,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xA0E4A8384Fc0caE51C9902c4557519460fa3876B,25000012491685,1331534027224093239716747
0xDf4dEfA99E86a207c63161664f70d31B3bC79476,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xBea07DF0563D52c035e9264F9A1D6E47cb56958a,1113275878556380331,35407868685360
0x57051CaffcD8Aa994fA48a1394f60A9cBfd803eb,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xF08Cde8F69564D44FE17c872686e26f371c3c814,182489563250465,5537
0xE11cb15eC5528e272AD22631136A389c540344B7,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xe2fb177009FF39F52C0134E8007FA0e4BaAcBd07,562036682480728373508,14109010281864959653638
0xBc28c39C367931FE208DA1A5a653Fbc66ABbf0DE,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x920546CaaF95c5745252557Ac64dB49f4a4A9A6a,3071976030807342,2330034529665775189548936381
0x207434C0e1A9ccDD1672d34fe01e40bb1316c74e,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xec5F856E6F201822dA424D16947F40178893c1A5,1,913811545
0x4b9f75D6D64160F721c9CCbF6d371c1Ada888232,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xceB4d62244A36B45177616B8BAcC7D1570Df233f,1,913811545
0x7a70008A54b79c86F02EE583cE538A1FA1a3523b,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xBc82c130fA47113FB64833564D1796818735241E,1011379713095668,333625983258489382189
0x3eda335b1F1F7E54506321b13830Db0af7C423C6,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x2BA86bEfAab62aA3f7E7B079b4042245C02aa4F6,0,0
0x659FaB0eD743E89e668d6D9Cc0d07Aec4523E308,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x4E1F11D121f54A56F526bE68eA80390d289020D2,0,0
0x0EF85E3D55b02281880cc601923f7621fCDed149,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x2a1FcB6b1A812190215894c552584af10AeE053c,0,0
0x1c952eEBa506e5D5b531A87483Bbd32339231270,0x0D3363c36707A0715E6830Df4d979381083E0696,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0,0
0xdEC189E7e3281EdEf408a40B5EAe9B7BB83A3602,0x117dB78176C8eDe4F12fCd29d85Cd96b91A4cbBb,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,67508509391478991558437,36374784446910278994
0x76A13623e642DC0e42E368a0F9a1Cde11317509C,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xC9722A43e8627D261aF25F8511092C9Fe0579B2D,470910912603797,362629447379225873
0x7e7a1033E4d697F94c4Aa1d00FF9D971C81dBE6f,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xfdDB45FC389605d43888cA9987F2f50283B9422D,6508223221630845925888,63216217577105592453
0xAdC1e2D567F9282268A1E9a3ce0EE7C432D5df71,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x792eE5D744A65B2f0cf84dB31517C42C67Df2acb,2500000001705,2272723148249445533425
0x2F80b9Cd9BE24a5569B6901771923d0f030fbcAa,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x7248eE44675CB8f9A124980f9Ee419210119f7F5,1000000000000000000,900000000000000000000000
0x180878cA57BB4eE87CB6FEfed56D83Bf06Ba3804,0x82f0B8B456c1A451378467398982d4834b6829c1,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,197223244952569752179,196687270351967106104
0x139162cFf945e22fdCe0C96E3BACa845043669Ea,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x8FF3BC83E8FE3fE87b09CA0E6ba398efAf8E050c,100,10000
0x0047DD0a7509E20fc08268c833B8a7D9A60e69Fb,0x09e145A1D53c0045F41aEEf25D8ff982ae74dD56,0x8e4A2fA6e651DF75F7F4E9e9Ac81f8f9347a4aDD,16,6600698078520095746188
0x702aE98eaE30DA565ec58945fe97BE1Edb30d452,0x85dec8c4B2680793661bCA91a8F129607571863d,0x8e4A2fA6e651DF75F7F4E9e9Ac81f8f9347a4aDD,7145643230692797156,10479915805488187430721
0x4fE645A9890d87B80DC5b4738eb8431f0725bB94,0x8e4A2fA6e651DF75F7F4E9e9Ac81f8f9347a4aDD,0xFbc3c04845162F067A0B6F8934383E63899c3524,690191090954817042510306,2954876424354918359473
0x07ADE9D2981089324F032c5A23122C46E4FF9656,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x64204BBD548fA55E61edEf7a4275607C434967F3,0,0
0x61Fa56737CfF0Ad963608D2f7702B7dC70e499a2,0x10CDc94DbC52A8A44AD1343639d59Cd3763e36f8,0xc27211a25B15F59f547cBDD09bA32514803698a2,0,0
0x80de1b9E61D741eC49F039202186138B8407D0FA,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x9D7C0E59d92390777D459169948Ad1E81994cd55,2766584181386517368,42756175633079427489018340240
0x74453f5A3c834e8Bb6937A3331b9a7d071E6CB8A,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x41e3dF7f716aB5AF28c1497B354D79342923196a,14842808462007269958,4787811615724469720
0x048356B007Ec1b1366a334eAf936327f7e58FDDc,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xAFD3e1F6cdAFeB121469D03fBEC1Ab18486ff74d,825804829912435,3172489319852702
0x54f5B58C76c5778233c4FD611BdcAABfA9075D70,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x8F9bCCB6Dd999148Da1808aC290F2274b13D7994,5046864027063235,264602585606172422
0xE635D3D03a3B104453A65df242f01323cA29e8c2,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x3754b29840d71684d937C53e5F20932c1476cF24,280241220244760,14324374315993470
0xC8465fE0ae37C38e607C90239FAD490DE5289C93,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xFA27D44621A013A88073fDf1A470955BEca63EBd,0,0
0x54F415Fd76159Ad483adCd1d5d565284F529eb6c,0x6ECED8E16eDA61E65292f019B165542A5906ecD6,0x8e4A2fA6e651DF75F7F4E9e9Ac81f8f9347a4aDD,6181533949397520274,34656697570958553468444
0xA5Db30f6D1006418606FB073A1aBD1A415883B49,0x321162Cd933E2Be498Cd2267a90534A804051b11,0x74b23882a30290451A17c44f4F05243b6b58C76d,30426,5662730888674965
0xA87910253a0a9A36b0fC8D1063F0E2D8c7d5DE4B,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xE73ac7362CABb6B71D1606b40a7A03847e2C7147,10000000000000000000,900000000000000000000000
0x0580ab24160AfFEc1FD0a2321E6F3b805a7eaeCE,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x4aa5BFa3BCE120F310dE535DdED85247A2ee74CF,1506598598292278,105611058641051514389
0xDaeAB7F7A7Eeb6A2884cD3a8c3A2ff7c137Ac189,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xE12d784133dA1759221c23d1867C02C4568E1E43,0,0
0x482C2B8918e4370df379a1E518A4C3e0df841573,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x88098b10237660e3227A6844F6D07A6889cDa4BC,0,0
0x057Ac80966087C07aa013ae9d11d07DeFd5E0957,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xeE7ED4d22Ba665D57c33B867C56841e28549aB87,0,0
0x850966C1b6de6A63753aA15761B0567dEd586b22,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x42327e5F86c2E388EA492f6C35233B12fA8B0D75,0,0
0xC5C98f27E9B2f7DCd2871ec945F1A2960296Dc36,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x7069Dc30407551d269cd37F8AC42b1A783a5c274,79191413786391764,4454139645898646055
0xc5ab2F964e3f0bfE102F968fdD8D441Af2567669,0x73dB844FEa1Fb6fC6ea3DdAaCBb0d0dc00714753,0x82f0B8B456c1A451378467398982d4834b6829c1,287212121042230941961,7828512759806859166
0x08661ef4455D6D9A6e1f28717617637050612100,0x7B5A8F4C92BA4796C932654ba1DAAA1E74C1a3B2,0x82f0B8B456c1A451378467398982d4834b6829c1,1518737041765950697757,8751601755859328124
0x2FD15eCef141EedCaa467Cb3b0FA001B4DA6C291,0x82f0B8B456c1A451378467398982d4834b6829c1,0xE9828045632b32E2aaC7f3a4C1511C0d8965576C,17586648070559788278,386405959471
0x26091135F10005C47fCcfDB9351f1DA3FB621956,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x983235dC2a7b5e5a0820066480b19f04EEf83986,2757960000000000,821520792092055
0x2e8F81a8914fdA901552285b34ec5A15e6F0fd70,0x82f0B8B456c1A451378467398982d4834b6829c1,0x983235dC2a7b5e5a0820066480b19f04EEf83986,7958326978513687110,28789942216428929392
0x0B7D40c69984E9a97640142C4478AB0c30Ed7ff9,0x49894fCC07233957c35462cfC3418Ef0CC26129f,0x546D10C1378FEBEf063B72Ae4865496Ad801c386,19942790181271162,1613605999380500913652
0xCcDbeE7Ed4520DA799E8801598E5d39b54339cB2,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x410dAFdae329eE26E46ee6073bf033c0a7293e0c,0,0
0xB3Fe8F2272c8F529e68f00a2FB3B05FD660709dA,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x46F21A3644aB6EfA854810bddaf26e01A96B1d6d,0,0
0xd9B7113b9c6e34f49784F066daDe5822f2f13804,0x1244CE86Da3c2F68402104CbaCc139B87B2D7f8E,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0,0
0x5d993Ea4D625d0bff16bF9F06b1eE564A50D7AcD,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x85A7A5627B33019d70cF86bF4FbDB34a9573390C,21730670725491492005,464183858863341432960699
